label,text,tokens,clean_text
0,this is a long fuckin showr,"['long', 'fuckin', 'showr']",long fuckin showr
0,me too baby i promise to treat you well i bet you will take good care of me,"['baby', 'promise', 'treat', 'well', 'bet', 'take', 'good', 'care']",baby promise treat well bet take good care
0,y bishan lei i tot ü say lavender,"['bishan', 'lei', 'tot', 'ü', 'say', 'lavender']",bishan lei tot ü say lavender
0,thanks for understanding ive been trying to tell sura that,"['thanks', 'understanding', 'ive', 'trying', 'tell', 'sura']",thanks understanding ive trying tell sura
0,lol grr my mom is taking forever with my prescription pharmacy is like minutes away ugh,"['lol', 'grr', 'mom', 'taking', 'forever', 'prescription', 'pharmacy', 'like', 'minute', 'away', 'ugh']",lol grr mom taking forever prescription pharmacy like minute away ugh
0,sorry you never hear unless you book it one was kinda a jokethet were really looking for skinny white girls the other was one lineyou can only do so much on camera with that something like that theyre casting on the look,"['sorry', 'never', 'hear', 'unless', 'book', 'one', 'kinda', 'jokethet', 'really', 'looking', 'skinny', 'white', 'girl', 'one', 'lineyou', 'much', 'camera', 'something', 'like', 'theyre', 'casting', 'look']",sorry never hear unless book one kinda jokethet really looking skinny white girl one lineyou much camera something like theyre casting look
0,aight no rush ill ask jay,"['aight', 'rush', 'ill', 'ask', 'jay']",aight rush ill ask jay
0,beautiful truth against gravity read carefully our heart feels light when someone is in it but it feels very heavy when someone leaves it goodmorning,"['beautiful', 'truth', 'gravity', 'read', 'carefully', 'heart', 'feel', 'light', 'someone', 'feel', 'heavy', 'someone', 'leaf', 'goodmorning']",beautiful truth gravity read carefully heart feel light someone feel heavy someone leaf goodmorning
0,aight see you in a bit,"['aight', 'see', 'bit']",aight see bit
1,fantasy football is back on your tv go to sky gamestar on sky active and play £k dream team scoring starts on saturday so register nowsky opt out to,"['fantasy', 'football', 'back', 'tv', 'go', 'sky', 'gamestar', 'sky', 'active', 'play', '£k', 'dream', 'team', 'scoring', 'start', 'saturday', 'register', 'nowsky', 'opt']",fantasy football back tv go sky gamestar sky active play £k dream team scoring start saturday register nowsky opt
0,so u gonna get deus ex,"['u', 'gon', 'na', 'get', 'deus', 'ex']",u gon na get deus ex
0,gonna let me know cos comes bak from holiday that day is coming dontgettext me number,"['gon', 'na', 'let', 'know', 'co', 'come', 'bak', 'holiday', 'day', 'coming', 'dontgettext', 'number']",gon na let know co come bak holiday day coming dontgettext number
0,im fine hope you are good do take care,"['im', 'fine', 'hope', 'good', 'take', 'care']",im fine hope good take care
0,thats fine ill bitch at you about it later then,"['thats', 'fine', 'ill', 'bitch', 'later']",thats fine ill bitch later
0,i am not having her number sir,"['number', 'sir']",number sir
0,hey ive booked the lessons on sun liao,"['hey', 'ive', 'booked', 'lesson', 'sun', 'liao']",hey ive booked lesson sun liao
0,yesterday its with me only now am going home,"['yesterday', 'going', 'home']",yesterday going home
0,hey chief can you give me a bell when you get this need to talk to you about this royal visit on the st june,"['hey', 'chief', 'give', 'bell', 'get', 'need', 'talk', 'royal', 'visit', 'st', 'june']",hey chief give bell get need talk royal visit st june
0,can you tell shola to please go to college of medicine and visit the academic department tell the academic secretary what the current situation is and ask if she can transfer there she should ask someone to check sagamu for the same thing and lautech its vital she completes her medical education in nigeria its less expensive much less expensive unless she will be getting citizen rates in new zealand,"['tell', 'shola', 'please', 'go', 'college', 'medicine', 'visit', 'academic', 'department', 'tell', 'academic', 'secretary', 'current', 'situation', 'ask', 'transfer', 'ask', 'someone', 'check', 'sagamu', 'thing', 'lautech', 'vital', 'completes', 'medical', 'education', 'nigeria', 'less', 'expensive', 'much', 'less', 'expensive', 'unless', 'getting', 'citizen', 'rate', 'new', 'zealand']",tell shola please go college medicine visit academic department tell academic secretary current situation ask transfer ask someone check sagamu thing lautech vital completes medical education nigeria less expensive much less expensive unless getting citizen rate new zealand
0,wat ü doing now,"['wat', 'ü']",wat ü
0,my tuition is at hm we go for the to one do you mind,"['tuition', 'hm', 'go', 'one', 'mind']",tuition hm go one mind
0,ok help me ask if shes working tmr a not,"['ok', 'help', 'ask', 'shes', 'working', 'tmr']",ok help ask shes working tmr
0,cool we will have fun practicing making babies,"['cool', 'fun', 'practicing', 'making', 'baby']",cool fun practicing making baby
1,if you dont your prize will go to another customer tc at wwwtcbiz pmin polo ltd suite london wj hl please call back if busy,"['dont', 'prize', 'go', 'another', 'customer', 'tc', 'wwwtcbiz', 'pmin', 'polo', 'ltd', 'suite', 'london', 'wj', 'hl', 'please', 'call', 'back', 'busy']",dont prize go another customer tc wwwtcbiz pmin polo ltd suite london wj hl please call back busy
0,sorry ill call later ok bye,"['sorry', 'ill', 'call', 'later', 'ok', 'bye']",sorry ill call later ok bye
0,i was about to do it when i texted i finished a long time ago and showered and erything,"['texted', 'finished', 'long', 'time', 'ago', 'showered', 'erything']",texted finished long time ago showered erything
1,dont forget you can place as many free requests with stchoicecouk as you wish for more information call,"['dont', 'forget', 'place', 'many', 'free', 'request', 'stchoicecouk', 'wish', 'information', 'call']",dont forget place many free request stchoicecouk wish information call
0,no it will reach by only she telling she will be there i dont know,"['reach', 'telling', 'dont', 'know']",reach telling dont know
0,kaiez enjoy ur tuition gee thk e second option sounds beta ill go yan jiu den msg u,"['kaiez', 'enjoy', 'ur', 'tuition', 'gee', 'thk', 'e', 'second', 'option', 'sound', 'beta', 'ill', 'go', 'yan', 'jiu', 'den', 'msg', 'u']",kaiez enjoy ur tuition gee thk e second option sound beta ill go yan jiu den msg u
0,yep i do like the pink furniture tho,"['yep', 'like', 'pink', 'furniture', 'tho']",yep like pink furniture tho
0,just checking in on you really do miss seeing jeremiah do have a great month,"['checking', 'really', 'miss', 'seeing', 'jeremiah', 'great', 'month']",checking really miss seeing jeremiah great month
0,okok okthenwhats ur todays plan,"['okok', 'okthenwhats', 'ur', 'today', 'plan']",okok okthenwhats ur today plan
0,yar lor how u noe u used dat route too,"['yar', 'lor', 'u', 'noe', 'u', 'used', 'dat', 'route']",yar lor u noe u used dat route
0,i to am looking forward to all the sex cuddling only two more sleeps,"['looking', 'forward', 'sex', 'cuddling', 'two', 'sleep']",looking forward sex cuddling two sleep
0,aight text me when youre back at mu and ill swing by need somebody to get the door for me,"['aight', 'text', 'youre', 'back', 'mu', 'ill', 'swing', 'need', 'somebody', 'get', 'door']",aight text youre back mu ill swing need somebody get door
1,urgent we are trying to contact you last weekends draw shows u have won a £ prize guaranteed call claim code k valid hrs p pm,"['urgent', 'trying', 'contact', 'last', 'weekend', 'draw', 'show', 'u', '£', 'prize', 'guaranteed', 'call', 'claim', 'code', 'k', 'valid', 'hr', 'p', 'pm']",urgent trying contact last weekend draw show u £ prize guaranteed call claim code k valid hr p pm
0,i know but you need to get hotel now i just got my invitation but i had to apologise cali is to sweet for me to come to some english blokes weddin,"['know', 'need', 'get', 'hotel', 'got', 'invitation', 'apologise', 'cali', 'sweet', 'come', 'english', 'bloke', 'weddin']",know need get hotel got invitation apologise cali sweet come english bloke weddin
0,he will you guys close,"['guy', 'close']",guy close
0,nice talking to you please dont forget my pix i want to see all of you,"['nice', 'talking', 'please', 'dont', 'forget', 'pix', 'want', 'see']",nice talking please dont forget pix want see
0,gam gone after outstanding innings,"['gam', 'gone', 'outstanding', 'inning']",gam gone outstanding inning
0,huh also cannot then only how many mistakes,"['huh', 'also', 'many', 'mistake']",huh also many mistake
0,but you dint in touch with me,"['dint', 'touch']",dint touch
0,pls dont forget to study,"['pls', 'dont', 'forget', 'study']",pls dont forget study
1,you are now unsubscribed all services get tons of sexy babes or hunks straight to your phone go to httpgotbabescouk no subscriptions,"['unsubscribed', 'service', 'get', 'ton', 'sexy', 'babe', 'hunk', 'straight', 'phone', 'go', 'httpgotbabescouk', 'subscription']",unsubscribed service get ton sexy babe hunk straight phone go httpgotbabescouk subscription
0,sry cant talk on phone with parents,"['sry', 'cant', 'talk', 'phone', 'parent']",sry cant talk phone parent
0,im gonnamissu so muchi would say il send u a postcard buttheres aboutas much chance of merememberin asthere is ofsi not breakin his contract luv yaxx,"['im', 'gonnamissu', 'muchi', 'would', 'say', 'il', 'send', 'u', 'postcard', 'buttheres', 'aboutas', 'much', 'chance', 'merememberin', 'asthere', 'ofsi', 'breakin', 'contract', 'luv', 'yaxx']",im gonnamissu muchi would say il send u postcard buttheres aboutas much chance merememberin asthere ofsi breakin contract luv yaxx
1,married local women looking for discreet action now real matches instantly to your phone text match to msg cost p stop txt stop bcmsfwcnxx,"['married', 'local', 'woman', 'looking', 'discreet', 'action', 'real', 'match', 'instantly', 'phone', 'text', 'match', 'msg', 'cost', 'p', 'stop', 'txt', 'stop', 'bcmsfwcnxx']",married local woman looking discreet action real match instantly phone text match msg cost p stop txt stop bcmsfwcnxx
0,i am taking you for italian food how about a pretty dress with no panties,"['taking', 'italian', 'food', 'pretty', 'dress', 'panty']",taking italian food pretty dress panty
0,i want to tel u one thing u should not mistake me k this is the message that you sent,"['want', 'tel', 'u', 'one', 'thing', 'u', 'mistake', 'k', 'message', 'sent']",want tel u one thing u mistake k message sent
0,ive sent ü my part,"['ive', 'sent', 'ü', 'part']",ive sent ü part
1,this is the nd time we have tried to contact u u have won the £ prize claim is easy just call now only p per minute btnationalrate,"['nd', 'time', 'tried', 'contact', 'u', 'u', '£', 'prize', 'claim', 'easy', 'call', 'p', 'per', 'minute', 'btnationalrate']",nd time tried contact u u £ prize claim easy call p per minute btnationalrate
0,sending you greetings of joy and happiness do have a gr evening,"['sending', 'greeting', 'joy', 'happiness', 'gr', 'evening']",sending greeting joy happiness gr evening
0,glad it went well come over at then well have plenty of time before claire goes to work,"['glad', 'went', 'well', 'come', 'well', 'plenty', 'time', 'claire', 'go', 'work']",glad went well come well plenty time claire go work
1,free for st week no nokia tone ur mob every week just txt nokia to get txting and tell ur mates wwwgetzedcouk pobox wwq normptone,"['free', 'st', 'week', 'nokia', 'tone', 'ur', 'mob', 'every', 'week', 'txt', 'nokia', 'get', 'txting', 'tell', 'ur', 'mate', 'wwwgetzedcouk', 'pobox', 'wwq', 'normptone']",free st week nokia tone ur mob every week txt nokia get txting tell ur mate wwwgetzedcouk pobox wwq normptone
0,what happen to her tell the truth,"['happen', 'tell', 'truth']",happen tell truth
0,in meeting da i will call you,"['meeting', 'da', 'call']",meeting da call
1,todays voda numbers ending are selected to receive a £award if you have a match please call quoting claim code standard rates app,"['today', 'voda', 'number', 'ending', 'selected', 'receive', '£award', 'match', 'please', 'call', 'quoting', 'claim', 'code', 'standard', 'rate', 'app']",today voda number ending selected receive £award match please call quoting claim code standard rate app
0,what hello wats talks email address,"['hello', 'wats', 'talk', 'email', 'address']",hello wats talk email address
0,shhhhh nobody is supposed to know,"['shhhhh', 'nobody', 'supposed', 'know']",shhhhh nobody supposed know
0,am going to take bath ill place the key in window,"['going', 'take', 'bath', 'ill', 'place', 'key', 'window']",going take bath ill place key window
0,missing you toopray inshah allah,"['missing', 'toopray', 'inshah', 'allah']",missing toopray inshah allah
0,i remain unconvinced that this isnt an elaborate test of my willpower,"['remain', 'unconvinced', 'isnt', 'elaborate', 'test', 'willpower']",remain unconvinced isnt elaborate test willpower
0,i need you to be in my strong arms,"['need', 'strong', 'arm']",need strong arm
